0.999428 0.0060829 -0.2997326767843194 -0.9540232295220629
0.998851 0.00626099 -0.28942150216085377 -0.9572017520287742
0.998268 0.00643364 -0.2784791335606028 -0.9604422794584461
0.997678 0.0066011 -0.2684678912747669 -0.9632886334606465
0.997084 0.00676362 -0.25894778464346374 -0.9658913214374806
0.996483 0.00692147 -0.24976980489400116 -0.9683052434863774
0.995877 0.00707496 -0.24153738504938063 -0.970391514608154
0.995266 0.00722439 -0.2336649217223475 -0.9723171829997087
0.994649 0.00737007 -0.22632738174707737 -0.974051290370026
0.994027 0.00751228 -0.2182933599750229 -0.9758831943377319
0.993399 0.00764968 -0.208917860833884 -0.9779331916979778
0.992766 0.00778167 -0.19942133251905164 -0.9799138391390979
0.992128 0.00790834 -0.18989460782140705 -0.9818044804951513
0.991483 0.00802982 -0.18079601902207276 -0.9835206146826666
0.990834 0.00814621 -0.1719664895456505 -0.9851027999520383
0.990178 0.00825763 -0.16344096532557736 -0.9865531160831856
0.989518 0.00836423 -0.1553240397712595 -0.9878635749278016
0.988852 0.00846612 -0.14738536863191748 -0.9890791440088269
0.988181 0.00856346 -0.13975723297444115 -0.9901857986415115
0.987504 0.00865638 -0.13244319395290183 -0.9911905974006988
0.986822 0.00874505 -0.12555084372755393 -0.9920871865109937
0.986135 0.00882963 -0.1189677706829408 -0.9928981163939888
0.985443 0.00891028 -0.11271129796118 -0.993627779056074
0.984746 0.00898719 -0.10649801541954133 -0.9943129148873101
0.984043 0.00906023 -0.09866575210139306 -0.9951206305580577
0.983335 0.00912709 -0.08904709248739127 -0.9960274169517332
0.982621 0.00918736 -0.07937887509643637 -0.9968445185626615
0.981902 0.0092412 -0.07013181083207295 -0.9975377331757502
0.981178 0.00928881 -0.06121920846386251 -0.9981243452170967
0.980448 0.00933038 -0.05267761241246356 -0.9986115707073109
0.979713 0.00936609 -0.044552328057272716 -0.9990070520595324
0.978973 0.00939616 -0.03683693427902233 -0.9993212898127023
0.978228 0.00942083 -0.029492512803740035 -0.9995650012322966
0.977477 0.0094403 -0.02254900972813968 -0.99974573875575
0.976721 0.00945482 -0.01604536496154771 -0.9998712648452553
0.975959 0.00946466 -0.009973325942969779 -0.99995026514804
0.975193 0.00947006 -0.00431725495400522 -0.9999906806114056
0.974421 0.0094713 0.0008973527697592643 -0.9999995973789223
0.973644 0.00946867 0.005663796261640464 -0.9999839605773219
0.972862 0.00946247 0.009967657665018975 -0.9999503216663682
0.972074 0.00945302 0.01382779174345069 -0.999904391517259
0.971282 0.00944062 0.01720675453724848 -0.9998519528401667
0.970483 0.00942564 0.02010829298905481 -0.9997978078356976
0.96968 0.0094084 0.02432902489732522 -0.999704005467391
0.968871 0.00938641 0.031149387279193256 -0.9995147400974789
0.968057 0.00935782 0.03892332905584031 -0.9992422000972591
0.967238 0.0093228 0.046355224867440745 -0.9989250187714237
0.966413 0.00928153 0.05345819325550164 -0.9985700884634275
0.965583 0.0092342 0.060268622222780927 -0.998182194379046
0.964748 0.009181 0.06674634378721896 -0.9977699762926515
0.963908 0.00912215 0.0728427467452054 -0.9973434384637089
0.963062 0.00905786 0.07854341147845013 -0.99691069435197
0.96221 0.00898837 0.08393332598772672 -0.9964713727893231
0.961353 0.00891391 0.08901118374728569 -0.9960306266214443
0.960491 0.00883475 0.09367871199688162 -0.9956024803698539
0.959623 0.00875113 0.0979868336848774 -0.9951877111502192
0.95875 0.00866333 0.10190395130320967 -0.9947942423982927
0.957871 0.00857166 0.10538493497451303 -0.9944315036644895
0.956986 0.00847639 0.10847768234365986 -0.9940988846354009
0.956095 0.00837786 0.11122498620830464 -0.9937952517711899
0.955199 0.00827639 0.11358165573895011 -0.9935286646491879
0.954297 0.00817231 0.11546559960603466 -0.9933114795005739
0.953389 0.00806599 0.11692031214325874 -0.99314129941732
0.952475 0.00795781 0.11788611881905098 -0.9930271209739342
0.951554 0.00784815 0.11848802815661166 -0.9929554809675799
0.950628 0.00773741 0.11876610728225236 -0.9929222586693385
0.949695 0.00762579 0.12056254608592928 -0.9927057330756573
0.948757 0.00751018 0.12450426054274463 -0.9922190731419672
0.947812 0.00738951 0.12887920769816102 -0.9916602996102517
0.946862 0.0072639 0.13313778266441614 -0.9910975385032509
0.945906 0.00713347 0.137153448271042 -0.9905498127945724
0.944944 0.00699833 0.14091530390620896 -0.9900216548768116
0.943975 0.00685862 0.14455413947851573 -0.9894968927488482
0.943001 0.00671448 0.1480880028162552 -0.9889741874396383
0.942021 0.00656603 0.15128375351715764 -0.9884903772529907
0.941034 0.00641344 0.15435312183060745 -0.9880157457151912
0.940042 0.00625686 0.1572263146541451 -0.9875625985122541
0.939043 0.00609646 0.15973766978500803 -0.9871594991953709
0.938037 0.00593242 0.16212755107938678 -0.9867698096217785
0.937025 0.0057649 0.16430447646210208 -0.9864096709859014
0.936006 0.00559412 0.16626373115601006 -0.9860813210390318
0.934981 0.00542026 0.16801001762586096 -0.9857852879696256
0.933949 0.00524354 0.16952936734887325 -0.9855251359586374
0.932911 0.00506418 0.1707423524388531 -0.9853157103607182
0.931865 0.00488241 0.1717287710999993 -0.9851442682046544
0.930813 0.00469846 0.1724798874757845 -0.9850130397189374
0.929753 0.00451259 0.17290374749658646 -0.9849387260645388
0.928686 0.00432507 0.17316361464600744 -0.984893071639114
0.927612 0.00413616 0.1731762599639924 -0.9848908482592799
0.926531 0.00394615 0.17285154603381164 -0.9849478884863508
0.925442 0.00375534 0.1723125305970872 -0.9850423299529965
0.924346 0.00356393 0.17269106935887427 -0.9849760375581167
0.923243 0.0033698 0.1743046753529007 -0.9846917691085469
0.922132 0.00317202 0.17634414301737242 -0.9843285748282778
0.921015 0.00297065 0.17830067379174114 -0.9839760513983108
0.91989 0.00276576 0.18009033420557374 -0.9836500757513948
0.918758 0.00255743 0.18179602284302407 -0.9833362629733833
0.917618 0.00234572 0.1834195781390396 -0.9830347187944568
0.916471 0.00213071 0.18502804095588724 -0.9827332415564392
0.915317 0.00191249 0.18646821216879797 -0.9824609945695412
0.914155 0.00169114 0.1878195665583555 -0.9822035483634904
0.912986 0.00146675 0.1890718755368655 -0.9819632507792602
0.911809 0.00123943 0.19014959198293568 -0.9817551286694269
0.910624 0.00100927 0.19112901751566364 -0.9815649233053803
0.909431 0.000776389 0.19208402530994553 -0.98137848316576
0.908231 0.000540891 0.19286122125546187 -0.9812260439551387
0.907022 0.000302897 0.19345568995668788 -0.9811090133228733
0.905805 6.25308e-05 0.1940194093296421 -0.9809976905188803
0.90458 -0.000180076 0.1944730833100838 -0.9809078549322913
0.903347 -0.000424788 0.19473878147708532 -0.9808551406751255
0.902105 -0.000671462 0.19489017763569824 -0.9808250703673546
0.900855 -0.000919949 0.19499845005140193 -0.9808035504001558
0.899597 -0.00117009 0.19491367969797546 -0.9808204002092306
0.89833 -0.00142173 0.19463238690712062 -0.9808762582338492
0.897054 -0.00167469 0.19422636938782814 -0.9809567357607689
0.895769 -0.0019288 0.19376643238826205 -0.9810476898089742
0.894476 -0.00218387 0.1932141245157914 -0.9811566144543878
0.893174 -0.00243982 0.19297867230175997 -0.9812029515022109
0.891862 -0.00269798 0.19346307819575162 -0.9811075564763653
0.890542 -0.00295882 0.19423502169380225 -0.9809550225915601
0.889214 -0.0032223 0.1948282950862519 -0.9808373644156224
0.887876 -0.00348838 0.19531880654482112 -0.9807398043364544
0.886529 -0.00375703 0.19591373093692618 -0.9806211348071046
0.885174 -0.0040282 0.19640035678732023 -0.9805237885201018
0.883809 -0.00430185 0.1967838189745718 -0.9804469024836495
0.882435 -0.00457794 0.1972033004787924 -0.9803626157092442
0.881052 -0.00485643 0.19757989302775691 -0.9802867875632825
0.87966 -0.00513725 0.19784639091043513 -0.9802330363764095
0.878258 -0.00542036 0.19800813917999777 -0.9802003758510168
0.876846 -0.0057057 0.19819157982844254 -0.9801633015396496
0.875425 -0.0059932 0.19840306946957384 -0.9801205140313367
0.873995 -0.00628282 0.19844290013254537 -0.9801124503785189
0.872554 -0.00657449 0.1984300717363449 -0.9801150476503812
0.871104 -0.00686812 0.1984376226548633 -0.980113518892116
0.869644 -0.00716366 0.19834145040870946 -0.9801329853901304
0.868174 -0.00746104 0.19819231221435252 -0.9801631534490207
0.866694 -0.00776016 0.19798809248923363 -0.9802044252259193
0.865204 -0.00806094 0.19773932641369016 -0.9802546397694122
0.863704 -0.00836331 0.19737760323978554 -0.9803275379888692
0.862193 -0.00866717 0.1969648669699038 -0.9804105472604465
0.860672 -0.00897244 0.19649286749798278 -0.9805052539494219
0.85914 -0.00927899 0.19596583403351014 -0.9806107239325658
0.857598 -0.00958675 0.19549150045459043 -0.9807053957483933
0.856045 -0.00989594 0.19522354187911214 -0.9807587719190558
0.854481 -0.0102072 0.19523252316749698 -0.9807569841187228
0.852907 -0.0105206 0.19525034384971832 -0.9807534365101999
0.851322 -0.0108361 0.19519701998635497 -0.98076405082387
0.849726 -0.0111537 0.19517358675186752 -0.9807687143431989
0.84812 -0.0114733 0.19506296845080928 -0.9807907209691364
0.846502 -0.0117949 0.1949829096581269 -0.9808066399353395
0.844874 -0.0121186 0.19487505188956084 -0.9808280757355189
0.843234 -0.0124442 0.19468301692651785 -0.9808662105100722
0.841583 -0.0127718 0.19455011008419587 -0.9808925805949534
0.839921 -0.0131013 0.19433457528762138 -0.9809353051286205
0.838247 -0.0134327 0.19412196456877526 -0.9809774018151279
0.836562 -0.013766 0.19393949093753318 -0.9810134932073517
0.834866 -0.0141011 0.19362208484122073 -0.9810761888160059
0.833157 -0.014438 0.19333579431736003 -0.9811326468096326
0.831438 -0.0147766 0.19305327148411455 -0.9811882767182254
0.829706 -0.015117 0.19266764360698166 -0.9812640720554957
0.827962 -0.0154591 0.19233926248299635 -0.9813284914377535
0.826207 -0.0158028 0.19198826942745179 -0.9813972204985361
0.82444 -0.0161481 0.191511009569236 -0.9814904651670192
0.82266 -0.0164949 0.19109184167157972 -0.9815721614056522
0.820869 -0.0168433 0.19062554063540013 -0.9816628256471065
0.819065 -0.017193 0.19008852441618682 -0.9817669544679515
0.817249 -0.0175442 0.18960885696686924 -0.9818597055382796
0.815421 -0.0178967 0.1892127709107227 -0.9819361116306328
0.813581 -0.018251 0.18894998912947786 -0.9819867115231092
0.811729 -0.0186071 0.18864160441868275 -0.9820459994737238
0.809864 -0.018965 0.18831197091338683 -0.9821092615441094
0.807987 -0.0193246 0.18800964459779948 -0.9821671820714685
0.806098 -0.0196859 0.18763832654038687 -0.9822381882278469
0.804196 -0.0200488 0.18731916093950043 -0.9822991051329129
0.802283 -0.0204134 0.18697923346431242 -0.9823638665245674
0.800357 -0.0207795 0.18652570987155173 -0.9824500799312471
0.798418 -0.0211472 0.1861538281131418 -0.982520611630526
0.796465 -0.0215169 0.1857400092775362 -0.9825989257848701
0.794462 -0.021895 0.18529753139854738 -0.9826824639005239
0.792408 -0.0222819 0.18486176407630892 -0.9827645334374837
0.790301 -0.0226777 0.18434415105942534 -0.9828617573037318
0.78814 -0.0230824 0.18377337408355146 -0.9829686398751218
0.785923 -0.0234962 0.18321500558178616 -0.9830728669481557
0.78365 -0.0239192 0.1826511603966658 -0.9831777833157905
0.781318 -0.0243517 0.18200577894376577 -0.9832974608078031
0.778926 -0.0247936 0.18133910982243456 -0.9834206257999711
0.776473 -0.0252451 0.18064058095440036 -0.9835491754419078
0.773956 -0.0257064 0.17987679182838096 -0.983689147933192
0.771374 -0.0261775 0.17917512040424158 -0.9838171965503172
0.768726 -0.0266589 0.17848847290488928 -0.9839420028843573
0.766008 -0.0271509 0.17779695686549185 -0.9840671939097302
0.76322 -0.0276537 0.1771293682909207 -0.9841875770852118
0.76036 -0.0281674 0.17641258339483387 -0.9843163111621999
0.757425 -0.0286923 0.17568061570665908 -0.9844472160887698
0.754414 -0.0292285 0.17492035174658918 -0.9845825869600018
0.751324 -0.0297762 0.1741200440302595 -0.9847244336701007
0.748154 -0.0303354 0.17329896362150396 -0.9848692650335438
0.744901 -0.0309064 0.1724347096798886 -0.9850209494714377
0.741563 -0.0314892 0.1715286741159531 -0.9851791278524039
0.738138 -0.0320839 0.17058915107168746 -0.985342245890554
0.734623 -0.0326907 0.1696436737122415 -0.9855054662301039
0.731017 -0.0333097 0.16866798363493038 -0.9856729230817528
0.727317 -0.0339409 0.1676223330999618 -0.9858512836356838
0.72352 -0.0345844 0.16657266661330664 -0.9860291814836578
0.719624 -0.0352405 0.16555768717787464 -0.9862001075929332
0.715626 -0.0359096 0.16450955726115818 -0.9863754891367372
0.711523 -0.0365916 0.16342500318383274 -0.9865557603776709
0.707314 -0.0372865 0.16230489683041174 -0.9867406551190994
0.702994 -0.0379945 0.16111419215255915 -0.9869357715105012
0.698561 -0.0387154 0.15990211633022372 -0.9871328751455477
0.694013 -0.0394493 0.15861095765957856 -0.9873411589264934
0.689345 -0.0401959 0.15724928788051748 -0.9875589407529407
0.684555 -0.0409553 0.1558664040719372 -0.9877781451731374
0.67964 -0.0417273 0.15440653842051147 -0.9880073992096391
0.674596 -0.0425117 0.1529159938172846 -0.9882391911044978
0.66942 -0.0433087 0.15147358976866945 -0.9884613050608471
0.664108 -0.0441189 0.15003832668588268 -0.9886801811128311
0.658658 -0.0449419 0.14850683854703037 -0.9889113807135431
0.653064 -0.0457774 0.14688075948959617 -0.9891542056179913
0.647324 -0.0466249 0.14515749037628164 -0.9894085622166708
0.641433 -0.0474838 0.14332350802014576 -0.9896758924257978
0.635387 -0.0483536 0.14138289558748804 -0.9899549872773497
0.629181 -0.0492336 0.1393383317205201 -0.9902448330152208
0.622813 -0.0501229 0.13723242566619337 -0.9905388742223965
0.616276 -0.0510215 0.1351739561167913 -0.9908218818676421
0.609567 -0.05193 0.1331019262434362 -0.991102354568027
0.60268 -0.0528474 0.13091426184068064 -0.9913936937698916
0.595611 -0.0537729 0.128617064861311 -0.9916943332632597
0.588354 -0.0547054 0.12619454098555627 -0.992005513001538
0.580904 -0.0556438 0.12364160996379844 -0.9923269382041182
0.573255 -0.0565867 0.12097804953830425 -0.992655182593587
0.565401 -0.0575332 0.1183297558257315 -0.992974354596443
0.557337 -0.0584836 0.11565088601638561 -0.9932899237199706
0.549055 -0.0594364 0.11282123827808425 -0.9936153019118615
0.54055 -0.0603897 0.10980638363544654 -0.9939529959273251
0.531813 -0.0613412 0.10658823029886179 -0.9943032480897148
0.522839 -0.0622883 0.10318938836708529 -0.9946617264821377
0.51362 -0.0632286 0.09967765440787486 -0.9950197813168059
0.504148 -0.0641607 0.09615226167399797 -0.9953666372623583
0.494415 -0.0650838 0.09266713452729528 -0.9956971438035265
0.48453 -0.0659865 0.08927828242516864 -0.9960067210050402
0.47476 -0.0668456 0.08598874381500288 -0.9962961085626691
0.465102 -0.0676633 0.08285220985640769 -0.9965618452067637
0.455557 -0.0684421 0.08022848054155463 -0.9967764999788034
0.446124 -0.0691908 0.07833907350492593 -0.9969267724173074
0.436803 -0.0699158 0.0754908553457155 -0.997146494131716
0.427592 -0.0705938 0.07005947715866094 -0.9975428159534081
0.418488 -0.0712021 0.06224784860491643 -0.9980607222729785
0.40949 -0.0717228 0.053648382185592376 -0.998559888583989
0.400599 -0.0721632 0.04606962499774524 -0.9989382311497378
0.391816 -0.0725379 0.039898323436676805 -0.999203744882365
0.383141 -0.0728603 0.035084523037501814 -0.9993843486082974
0.374574 -0.0731432 0.03158883239072167 -0.9995009483077996
0.366115 -0.0733984 0.029230262421973276 -0.999572704588687
0.357763 -0.0736348 0.027097354726121035 -0.9996327992652335
0.349518 -0.0738483 0.02428334673121022 -0.9997051160574961
0.341378 -0.0740328 0.02069907567203342 -0.9997857511818836
0.333342 -0.0741832 0.016411867446444614 -0.9998653162336016
0.32541 -0.0742949 0.011450841636336698 -0.999934436963654
0.31758 -0.0743637 0.006009275131909793 -0.9999819441431875
0.309851 -0.0743884 0.0010157567360494163 -0.9999994841189934
0.302222 -0.0743793 -0.0034170919966554007 -0.9999941617241004
0.294692 -0.0743366 -0.00805961926093639 -0.9999675207412332
0.287259 -0.0742587 -0.013026181593619271 -0.9999151556972672
0.279923 -0.0741442 -0.018295393561728115 -0.9998326252800623
0.272684 -0.073992 -0.023830561033391862 -0.9997160118557838
0.265538 -0.0738013 -0.02902706490272515 -0.9995786259735314
0.258486 -0.0735797 -0.03375181216566816 -0.9994302452775449
0.251526 -0.0733281 -0.03865347526414619 -0.9992526751778071
0.244658 -0.0730448 -0.04392327576263288 -0.9990349072211039
0.237879 -0.0727281 -0.04956034651213321 -0.9987711309672488
0.23119 -0.0723765 -0.055561567236138545 -0.9984552630169585
0.22459 -0.0719886 -0.061489342928898884 -0.9981077400291875
0.218076 -0.0715686 -0.0667697583486029 -0.9977684096873729
0.211649 -0.0711226 -0.0718886932603311 -0.9974126607284078
0.205306 -0.0706482 -0.07749203422433704 -0.9969929712047996
0.199047 -0.0701431 -0.08357341900739197 -0.9965016224951241
0.192872 -0.0696054 -0.09011043305699273 -0.9959317797190134
0.18678 -0.0690332 -0.09697832032354942 -0.9952864941247938
0.180774 -0.0684266 -0.10321273415960344 -0.9946593042380386
0.174887 -0.0677991 -0.10873554405436105 -0.994070712504499
0.169116 -0.0671514 -0.11458979057168588 -0.9934128949720439
0.16346 -0.066481 -0.12105160605250738 -0.992646215261061
0.157917 -0.0657857 -0.12805764267699177 -0.9917667266812351
0.152485 -0.0650639 -0.1355662123460793 -0.9907682887891284
0.147162 -0.0643141 -0.14313964536740045 -0.9897025017267032
0.141947 -0.0635398 -0.14960911047969283 -0.9887452220170144
0.136835 -0.0627515 -0.15550997193696522 -0.9878343224590671
0.131826 -0.0619465 -0.16213334644571598 -0.986768857418146
0.126917 -0.0611219 -0.16949156478314506 -0.9855316379839669
0.122108 -0.0602752 -0.17756351041592172 -0.9841093434008107
0.117397 -0.0594042 -0.18629963314571216 -0.9824929753895308
0.112783 -0.058507 -0.19489761553035256 -0.9808235924265805
0.108263 -0.0575892 -0.20192092217807747 -0.9794018282537331
0.103833 -0.0566618 -0.20839727218291032 -0.9780442612411372
0.0994924 -0.0557204 -0.2159894937361135 -0.9763956875138364
0.0952403 -0.054761 -0.22463964584502688 -0.974441906690502
0.0910762 -0.0537802 -0.2343191710641695 -0.9721597225105557
0.0869994 -0.0527747 -0.24496975419188113 -0.969530721293126
0.0830095 -0.051742 -0.25535066704368886 -0.9668485076992894
0.0792014 -0.0507152 -0.26331024423966165 -0.9647112082268194
0.0756442 -0.0497317 -0.2699829773227182 -0.9628650954084692
0.0723229 -0.0487865 -0.2777154833794727 -0.9606633699123257
0.0692233 -0.0478755 -0.2863441113312605 -0.9581268443718246
0.0663321 -0.0469961 -0.29559939303968397 -0.9553119903123641
0.0636362 -0.0461467 -0.3053030664035514 -0.9522552376566844
0.0611236 -0.0453262 -0.31530083479163923 -0.9489917721348775
0.0587826 -0.0445341 -0.325423432414104 -0.9455683950068462
0.0566024 -0.0437702 -0.3338931159252235 -0.9426109415542263
0.0545697 -0.0430418 -0.3391755328151461 -0.9407231037555959
0.0526731 -0.0423535 -0.34344594006332774 -0.9391724475590291
0.0509043 -0.0417014 -0.34847710451720537 -0.9373172929308968
0.0492555 -0.0410829 -0.3540691037258453 -0.9352192629468111
0.0477191 -0.0404955 -0.3600890348914092 -0.9329179422387446
0.046288 -0.0399375 -0.3663761522455574 -0.9304668264187285
0.0449552 -0.0394072 -0.37285718536526447 -0.9278887429651751
0.0437143 -0.0389033 -0.3794326191791131 -0.9252193726370402
0.0425592 -0.0384246 -0.38602759113127766 -0.9224872350799133
0.041484 -0.03797 -0.3925231475022566 -0.9197421261826174
0.0404834 -0.0375387 -0.39897778073335527 -0.9169605937449476
0.0395523 -0.0371295 -0.4052747742491505 -0.914194923064715
0.0386858 -0.0367418 -0.4113794055866572 -0.9114641982322556
0.0378795 -0.0363745 -0.4173581602518187 -0.9087420789592706
0.0371292 -0.0360269 -0.42305668384607714 -0.9061032183218203
0.036431 -0.0356982 -0.42859052044508433 -0.9034988465873167
0.0357813 -0.0353875 -0.43337072069943916 -0.9012157446696372
0.0351762 -0.0350948 -0.43594306225405643 -0.8999742476718741
0.0346118 -0.034821 -0.4369918545620658 -0.8994654629536402
0.0340643 -0.0345546 -0.4381814152331695 -0.8988865597750679
0.0335223 -0.0342899 -0.4396028945473709 -0.8981922372775067
0.0329857 -0.0340267 -0.44121867797432734 -0.8973996201283945
0.0324547 -0.033765 -0.44310278020897287 -0.8964708172445318
0.031929 -0.0335044 -0.44519196781928616 -0.8954351521965127
0.0314088 -0.033245 -0.44749006925071366 -0.894288900703789
0.030894 -0.0329865 -0.45007056171599646 -0.8929929952002129
0.0303844 -0.0327287 -0.45276335999805895 -0.8916307194367341
0.0298802 -0.0324717 -0.45567529338912194 -0.890146070594449
0.0293811 -0.0322151 -0.45877283616582226 -0.8885535914036742
0.0288872 -0.031959 -0.4620601240505424 -0.8868486013759043
0.0283984 -0.0317031 -0.4655738924041329 -0.8850090116556242
0.0279147 -0.0314474 -0.46917311678103146 -0.8831062147272958
0.027436 -0.0311918 -0.4729298283967364 -0.8811000950020568
0.0269623 -0.0309362 -0.4769230623437731 -0.8789450452699746
0.0264937 -0.0306805 -0.48114972295999975 -0.8766384340738864
0.02603 -0.0304245 -0.4853934304120709 -0.8742958410702879
0.0255713 -0.0301684 -0.4898483135209151 -0.8718076793311214
0.0251177 -0.0299119 -0.4944677864334603 -0.8691959549949562
0.024669 -0.0296551 -0.49910587275887947 -0.8665410133268922
0.0242253 -0.0293979 -0.5040353497919905 -0.8636830241240511
0.0237867 -0.0291402 -0.5090583892639173 -0.8607319886701237
0.023353 -0.028882 -0.514144652494789 -0.8577034897393228
0.0229244 -0.0286233 -0.5193679234487555 -0.8545507358211845
0.0225007 -0.028364 -0.5247569178115636 -0.8512521231743905
0.022082 -0.028104 -0.5302552690431093 -0.8478380444707703
0.0216683 -0.0278434 -0.5358188096838409 -0.8443329930714493
0.0212596 -0.0275821 -0.5415940982915297 -0.8406401326939994
0.0208559 -0.02732 -0.5473392632105055 -0.836910826162609
0.020457 -0.0270572 -0.5531472632913725 -0.8330834922822952
0.0200631 -0.0267936 -0.5591399754877423 -0.8290732704722588
0.0196741 -0.0265292 -0.5651695872993124 -0.8249747496693005
0.0192899 -0.0262639 -0.5699867642967347 -0.8216538739192669
