1.29208 -0.182912 1 1.4757641454091144e+20 4 3.4183719650783773
1.28434 -0.176367 4 3.5621029492620546 1 5.902978804775048e+20
1.28196 -0.174425 1 2.361185907744888e+21 3 2.4394746644880154
1.27825 -0.171449 3 2.398438765101543 2 693696.8238042876
1.27698 -0.17044 3 404.8234823177814 2 1.026366664167321
1.27437 -0.168397 1 5.902979852704236e+20 3 2.124836114465513
1.27235 -0.166843 3 2.118381163692415 1 4.722368507412775e+21
1.27098 -0.165797 1 3.1482456499965447e+21 3 3.1058408250076264
1.27029 -0.165271 1 5.902977500619696e+20 3 2.496737146766993
1.26959 -0.164743 2 621589.5646293027 3 2.1253849904124738
1.26746 -0.163147 4 200732.13958786184 2 1.2899320344047722
1.25766 -0.156014 2 1329694.2829443987 2 1.514594368181958
1.25606 -0.154889 1 9.444736262086823e+21 4 2.526502439249981
1.25275 -0.152575 2 1.1094845506223368 2 11321264.17112394
1.24897 -0.149986 3 44899686.74018441 2 1.523721679110534
1.23064 -0.138049 4 2.4666700566645403 1 5.902986656292178e+20
1.22348 -0.133649 2 784093.6423484811 2 1.3715241140903391
1.20303 -0.121786 2 640602.484511433 2 2.834408661537815
1.16278 -0.100925 2 444972.1655895729 3 2.000327033486608
1.13236 -0.0868305 1 inf 4 2.8564339869330477
1.05156 -0.05259 1 2.361186192809129e+21 2 2.6017083625848656
1.01986 -0.0381385 1 inf 3 2.066092476444096
0.999665 -0.0266962 1 2.951508031370438e+20 4 2.4097336108030976
0.993986 -0.0223812 4 2.7019213797683923 1 2.459670939055677e+19
0.993311 -0.0217756 1 inf 4 3.5163288298173208
0.99302 -0.0214923 1 3.689721772891824e+19 5 2.861580635064589
0.992757 -0.0212207 1 inf 3 2.405763977713354
0.990777 -0.0170641 1 2.308514659295018e+18 3 2.2966698784426343
1.08046 -0.0197762 1 2.9515054651244236e+20 3 2.742851186711018
1.12065 -0.0298918 1 inf 4 3.5847738761180596
1.14606 -0.0399241 1 inf 2 2.4350473249113644
1.15563 -0.0444849 1 2.95150999148264e+20 2 2.639462782428945
1.16536 -0.0495689 1 inf 2 2.2947448479984627
1.20578 -0.0759397 2 1.3860191015817562 1 inf
1.22413 -0.0910346 3 2.3238014043890614 1 2.951516529121089e+20
1.22732 -0.0938851 1 inf 3 3.0688543421489722
1.23469 -0.100741 2 1.6523502558083236 1 1.1805947362440325e+21
1.23741 -0.103373 1 4.722368269540604e+21 2 1.6212691287972045
1.23873 -0.104666 2 1.1336011061905413 1 1.180595194448802e+21
1.24002 -0.105942 2 2.058609025739123 1 2.95149023360708e+20
1.24252 -0.108446 1 2.9515175336186446e+20 2 1.4100413880941125
1.24372 -0.109675 2 1.251436535674309 1 inf
1.24718 -0.113266 1 4.722368129167204e+21 2 1.4571900152004147
1.24829 -0.114431 2 1.1547545700073543 1 inf
1.24937 -0.115581 2 1.9334343753231067 1 inf
1.25248 -0.118938 2 7867985.444917875 5 2.8521086663423154
1.25347 -0.120026 1 2.3611863021542006e+21 3 2.655989058434321
1.26068 -0.128198 1 5.902974287846762e+20 2 1.2304397740688549
1.27553 -0.146492 2 1.1221760033571235 1 2.361186300598901e+21
1.27611 -0.147242 4 2.4276160671220204 1 2.951494613753979e+20
1.27668 -0.147989 2 2.5147053510827573 1 5.902984366316231e+20
1.2778 -0.149471 1 2.9514924233215476e+20 3 2.2081754309678936
1.28105 -0.153828 1 5.902988186003648e+20 3 2.6099613829350323
1.28751 -0.162822 3 2.3480649510755742 2 1998645.9427549168
1.2889 -0.164811 2 1.1784595836704899 1 inf
1.28981 -0.16612 1 1.1805935194174592e+21 3 2.0648536104169057
1.29243 -0.169962 3 2.6941731592359366 1 1.4757748160019176e+20
1.29493 -0.173679 3 2.9416594870496335 2 1737356.6579440096
1.29807 -0.178439 2 70691.78544311342 3 2.0748824678157023
1.29882 -0.179595 2 1.8614916887045332 1 inf
1.29956 -0.180739 2 1565476.3871619846 3 2.0008914920528977
1.29992 -0.181305 2 2.6598224015289125 1 4.919267953147127e+19
1.30065 -0.182428 3 2.0829624562137155 1 inf
1.30343 -0.186792 3 2.1448867696030245 2 61857.479755639426
1.30729 -0.192961 2 1.5992020350209082 2 52585.829979127906
